sasdate,RPI,INDPRO,UNRATE,UEMPLT5,UEMPMEAN,DPCERA3M086SBEA,M2REAL,AAA,CPIAUCSL,S&P div yield
3/1/1997,8800.4,78.6905,5.2,2602,15.5,70.305,2407.1,7.55,159.8,1.901131085
4/1/1997,8806.6,78.7482,5.1,2439,15.6,70.306,2415.4,7.73,159.9,1.975743851
5/1/1997,8845.5,79.2425,4.9,2527,15.4,70.35300000000001,2422.5,7.58,159.9,1.815734194
6/1/1997,8877.1,79.634,5.0,2562,15.5,70.69800000000001,2428.4,7.41,160.2,1.7300208830000001
7/1/1997,8919.2,80.3148,4.9,2402,16.4,71.362,2436.5,7.14,160.4,1.644533065
8/1/1997,8970.9,81.0985,4.8,2525,16.0,71.8,2451.4,7.22,160.8,1.647178724
9/1/1997,8999.2,81.8177,4.9,2474,15.9,71.812,2455.0,7.15,161.2,1.6360376509999999
10/1/1997,9044.8,82.55,4.7,2566,16.1,72.17399999999999,2462.2,7.0,161.5,1.6176773619999998
11/1/1997,9107.6,83.2814,4.6,2479,15.4,72.471,2473.5,6.87,161.7,1.644794019
12/1/1997,9161.5,83.5471,4.7,2534,15.9,72.881,2482.9,6.76,161.8,1.6106071469999999
1/1/1998,9245.4,83.9719,4.6,2587,15.6,72.82600000000001,2494.1,6.61,162.0,1.614142169
2/1/1998,9310.3,84.0422,4.6,2572,15.4,73.305,2514.1,6.67,162.0,1.5238244090000002
3/1/1998,9368.4,84.1094,4.7,2789,14.5,73.639,2529.9,6.72,162.0,1.453339896
4/1/1998,9404.4,84.402,4.3,2628,14.7,74.028,2542.7,6.69,162.2,1.41611221
5/1/1998,9447.4,84.9233,4.4,2641,14.7,74.566,2551.0,6.69,162.6,1.429963371
6/1/1998,9502.2,84.3698,4.5,2546,14.1,75.058,2560.1,6.53,162.8,1.43902417
7/1/1998,9520.3,84.0508,4.5,2593,14.1,75.112,2565.5,6.55,163.2,1.384832869
8/1/1998,9557.4,85.7994,4.5,2597,13.7,75.458,2577.6,6.52,163.4,1.496649979
9/1/1998,9592.5,85.5797,4.6,2624,14.4,76.024,2599.5,6.4,163.5,1.582340492
10/1/1998,9613.0,86.241,4.5,2823,14.1,76.292,2617.1,6.37,163.9,1.565827579
11/1/1998,9659.7,86.206,4.4,2510,14.5,76.506,2637.4,6.41,164.1,1.414092605
12/1/1998,9681.7,86.5085,4.4,2587,14.0,77.126,2650.0,6.22,164.4,1.361287341
1/1/1999,9706.5,86.9117,4.3,2462,13.4,76.998,2661.5,6.24,164.7,1.303949753
2/1/1999,9745.0,87.3052,4.4,2566,13.8,77.385,2675.5,6.4,164.7,1.312925498
3/1/1999,9758.8,87.4728,4.2,2473,13.4,77.73,2678.2,6.62,164.8,1.283491722
4/1/1999,9742.6,87.6419,4.3,2781,13.3,78.175,2677.2,6.64,165.9,1.226437712
5/1/1999,9768.2,88.3165,4.2,2511,13.4,78.517,2689.9,6.93,166.0,1.222908706
6/1/1999,9804.1,88.1778,4.3,2521,14.3,78.859,2703.0,7.23,166.0,1.225662546
7/1/1999,9822.0,88.73700000000001,4.3,2643,13.6,78.99600000000001,2707.9,7.19,166.7,1.179829929
8/1/1999,9867.6,89.0973,4.2,2546,13.1,79.42399999999999,2711.8,7.4,167.1,1.2336565000000002
9/1/1999,9867.2,88.7815,4.2,2611,13.1,79.803,2709.8,7.39,167.8,1.24870085
10/1/1999,9932.3,89.9689,4.1,2536,13.3,79.972,2718.9,7.55,168.1,1.266656923
11/1/1999,10005.6,90.4104,4.1,2562,12.9,80.34899999999999,2725.2,7.36,168.4,1.184279895
12/1/1999,10090.9,91.1008,4.0,2642,12.9,81.403,2735.2,7.55,168.8,1.153512333
1/1/2000,10197.2,91.1343,4.0,2541,13.1,81.127,2744.0,7.78,169.3,1.162559595
2/1/2000,10239.4,91.4065,4.1,2604,12.6,81.906,2740.4,7.68,170.0,1.20001632
3/1/2000,10266.4,91.7982,4.0,2780,12.7,82.368,2742.5,7.68,171.0,1.16210538
4/1/2000,10313.8,92.47200000000001,3.8,2510,12.4,82.275,2775.2,7.64,170.9,1.145508294
5/1/2000,10347.5,92.671,4.0,2564,12.6,82.655,2765.0,7.99,171.2,1.178726524
6/1/2000,10372.8,92.7438,4.0,2579,12.3,82.82799999999999,2758.9,7.67,172.2,1.142302115
7/1/2000,10427.5,92.6345,4.0,2498,13.4,82.874,2761.3,7.65,172.7,1.125594026
8/1/2000,10477.3,92.3191,4.1,2550,12.9,83.31299999999999,2777.5,7.55,172.7,1.1080742670000001
9/1/2000,10476.5,92.6699,3.9,2571,12.2,83.979,2783.6,7.62,173.6,1.113041109
10/1/2000,10492.2,92.3486,3.9,2497,12.7,83.943,2788.2,7.55,173.9,1.173742693
11/1/2000,10489.0,92.3421,3.9,2512,12.4,84.01100000000001,2789.7,7.45,174.2,1.182355616
12/1/2000,10506.0,92.06700000000001,3.9,2477,12.5,84.441,2808.5,7.21,174.6,1.222453472
1/1/2001,10578.3,91.3956,4.2,2648,12.7,84.43700000000001,2820.9,7.15,175.6,1.21066463
2/1/2001,10611.6,90.8272,4.2,2851,12.8,84.557,2836.0,7.1,176.0,1.23071032
3/1/2001,10651.3,90.5589,4.3,2681,12.8,84.46700000000001,2866.6,6.98,176.1,1.346713328
4/1/2001,10630.1,90.2884,4.4,2972,12.4,84.48,2895.4,7.2,176.4,1.334353078
5/1/2001,10602.0,89.6315,4.3,2701,12.1,84.81200000000001,2882.1,7.29,177.3,1.242420187
6/1/2001,10587.8,89.0366,4.5,2808,12.7,84.819,2898.4,7.18,177.7,1.266640295
7/1/2001,10588.9,88.56200000000001,4.6,2642,12.9,84.98899999999999,2920.0,7.13,177.4,1.3040530259999998
8/1/2001,10582.0,88.3842,4.9,2966,13.3,85.434,2938.7,7.02,177.4,1.33418187
9/1/2001,10599.4,88.0735,5.0,2837,13.2,84.617,2989.4,7.17,178.1,1.506739164
10/1/2001,10596.3,87.6361,5.3,3111,13.3,86.645,2989.9,7.03,177.6,1.4620236119999999
11/1/2001,10611.4,87.1612,5.5,3090,14.3,86.21799999999999,3015.8,6.97,177.5,1.393314921
12/1/2001,10633.0,87.1764,5.7,3037,14.5,86.073,3047.2,6.77,177.4,1.374756535
1/1/2002,10652.7,87.7152,5.7,3044,14.7,86.345,3053.4,6.55,177.7,1.380155118
2/1/2002,10646.7,87.7275,5.7,2984,15.0,86.70200000000001,3064.9,6.51,178.0,1.4294323759999998
3/1/2002,10628.8,88.4132,5.7,3074,15.4,86.664,3062.4,6.81,178.5,1.363333016
4/1/2002,10639.2,88.8118,5.9,2932,16.3,87.11,3045.6,6.76,179.3,1.423650769
5/1/2002,10654.5,89.1944,5.8,2843,16.8,86.757,3060.9,6.75,179.5,1.4760250169999998
6/1/2002,10677.5,90.0487,5.8,2711,16.9,87.17200000000001,3073.3,6.63,179.6,1.58083667
7/1/2002,10646.2,89.8366,5.8,2891,16.9,87.678,3089.3,6.53,180.0,1.765181111
8/1/2002,10640.1,89.8543,5.7,2927,16.5,87.802,3103.4,6.37,180.5,1.73908279
9/1/2002,10643.2,89.9448,5.7,2772,17.6,87.384,3111.8,6.15,180.8,1.819522707
10/1/2002,10656.5,89.663,5.7,2765,17.8,87.728,3129.2,6.32,181.2,1.85850407
11/1/2002,10673.4,90.1208,5.9,2950,17.6,87.999,3151.3,6.31,181.5,1.755812718
12/1/2002,10696.3,89.6894,6.0,2838,18.5,88.54700000000001,3157.5,6.21,181.8,1.787183879
1/1/2003,10674.2,90.2943,5.8,2856,18.5,88.62899999999999,3161.2,6.17,182.6,1.799428469
2/1/2003,10646.7,90.5477,5.9,2798,18.5,88.198,3163.7,5.95,183.6,1.9318304
3/1/2003,10674.8,90.3587,5.9,2831,18.1,88.611,3169.4,5.89,183.9,1.915831001
4/1/2003,10728.0,89.6553,6.0,2794,19.4,89.161,3198.4,5.74,183.2,1.8205378840000002
5/1/2003,10811.4,89.6978,6.1,2988,19.0,89.352,3242.1,5.22,182.9,1.729418636
6/1/2003,10855.4,89.7318,6.3,2906,19.9,89.88,3259.7,4.97,183.1,1.636639676
7/1/2003,10863.1,90.2652,6.2,2720,19.7,90.34299999999999,3273.5,5.49,183.7,1.64325871
8/1/2003,10875.3,90.0358,6.1,2801,19.2,91.15899999999999,3290.1,5.88,184.5,1.6624053840000002
9/1/2003,10889.9,90.5492,6.1,2704,19.5,90.84700000000001,3264.2,5.72,185.1,1.627364043
10/1/2003,10935.9,90.6137,6.0,2710,19.3,91.068,3262.5,5.7,184.9,1.62281504
11/1/2003,11011.0,91.3041,5.8,2656,19.9,91.663,3263.4,5.65,185.0,1.630948979
12/1/2003,11023.0,91.2014,5.7,2554,19.8,91.734,3253.5,5.62,185.5,1.6092315659999998
1/1/2004,11016.5,91.4431,5.7,2685,19.9,92.124,3243.9,5.54,186.3,1.554056441
2/1/2004,11033.3,91.9245,5.6,2425,20.1,92.305,3258.4,5.5,186.7,1.5576896169999999
3/1/2004,11068.8,91.4496,5.8,2637,19.8,92.704,3270.2,5.33,187.1,1.6032313740000002
4/1/2004,11103.6,91.7958,5.6,2780,19.6,92.779,3283.4,5.73,187.4,1.6070210109999998
5/1/2004,11164.1,92.4943,5.6,2723,19.8,93.273,3315.8,6.04,188.2,1.6691150240000001
6/1/2004,11169.7,91.7493,5.6,2677,20.5,92.881,3305.9,6.01,188.9,1.6420071330000001
7/1/2004,11203.7,92.4549,5.5,2820,18.8,93.50399999999999,3308.1,5.82,189.1,1.698844026
8/1/2004,11247.4,92.4832,5.4,2660,18.8,93.695,3319.4,5.65,189.2,1.742367195
9/1/2004,11256.8,92.5476,5.4,2758,19.4,94.4,3327.1,5.46,189.8,1.71429594
10/1/2004,11269.6,93.4371,5.5,2732,19.5,94.542,3324.1,5.47,190.8,1.723340584
11/1/2004,11248.4,93.6306,5.4,2638,19.7,94.679,3322.6,5.52,191.7,1.65506071
12/1/2004,11626.1,94.2703,5.4,2768,19.4,95.26799999999999,3332.5,5.47,191.7,1.6210672030000002
1/1/2005,11345.5,94.7136,5.3,2635,19.5,95.256,3336.8,5.36,191.6,1.667781154
2/1/2005,11355.0,95.3245,5.4,2749,19.1,95.586,3328.0,5.2,192.4,1.66440208
3/1/2005,11388.9,95.2402,5.2,2483,19.5,95.821,3321.0,5.4,193.1,1.693028705
4/1/2005,11416.3,95.3681,5.2,2688,19.6,96.58200000000001,3314.4,5.33,193.7,1.7573691280000001
5/1/2005,11465.3,95.5331,5.1,2754,18.6,96.103,3329.4,5.15,193.6,1.756515146
6/1/2005,11504.2,95.912,5.0,2659,17.9,97.09299999999999,3345.8,4.96,193.7,1.740902475
7/1/2005,11536.7,95.7242,5.0,2568,17.6,97.70299999999999,3340.1,5.06,194.9,1.7274294190000001
8/1/2005,11555.6,95.8708,4.9,2570,18.4,97.35,3333.8,5.09,196.1,1.739540025
9/1/2005,11501.6,93.9661,5.0,2763,17.9,96.97200000000001,3306.5,5.13,198.8,1.752153485
10/1/2005,11561.0,95.1806,5.0,2719,17.9,97.22200000000001,3318.6,5.35,199.1,1.822768102
11/1/2005,11643.2,96.1177,5.0,2823,17.5,97.75,3345.0,5.42,198.1,1.775809445
12/1/2005,11707.0,96.669,4.9,2588,17.5,98.155,3359.0,5.37,198.1,1.76059965
1/1/2006,11884.3,96.7856,4.7,2527,16.9,98.51799999999999,3358.7,5.29,199.3,1.752520079
2/1/2006,11945.1,96.8261,4.8,2577,17.8,98.848,3370.5,5.35,199.4,1.770258097
3/1/2006,11974.9,97.0742,4.7,2659,17.1,99.046,3373.7,5.53,199.7,1.76155951
4/1/2006,11969.4,97.44,4.7,2665,16.7,99.229,3370.5,5.84,200.7,1.766794402
5/1/2006,11957.8,97.3002,4.6,2545,17.1,99.339,3368.2,5.95,201.3,1.8002444430000002
6/1/2006,11983.0,97.6752,4.6,2705,16.6,99.42299999999999,3379.0,5.89,201.8,1.8704565219999998
7/1/2006,11975.6,97.68700000000001,4.7,2721,17.1,99.889,3380.0,5.85,202.9,1.877420174
8/1/2006,11972.7,98.0138,4.7,2603,17.1,99.663,3376.2,5.68,203.8,1.855261625
9/1/2006,12053.3,97.8423,4.5,2608,17.1,100.178,3408.1,5.51,202.8,1.828888855
10/1/2006,12131.4,97.806,4.4,2616,16.3,100.65299999999999,3447.7,5.51,201.9,1.7867359059999999
11/1/2006,12187.3,97.6811,4.5,2511,16.2,100.818,3465.7,5.33,202.0,1.7729577140000001
12/1/2006,12233.2,98.6347,4.4,2596,16.1,101.315,3469.2,5.32,203.1,1.756541139
1/1/2007,12263.9,98.1696,4.6,2561,16.3,101.389,3479.8,5.4,203.437,1.761272142
2/1/2007,12306.4,99.2354,4.5,2574,16.7,101.456,3475.8,5.39,204.226,1.75018457
3/1/2007,12347.8,99.3706,4.4,2307,17.8,101.53299999999999,3476.0,5.3,205.28799999999998,1.8117203880000001
4/1/2007,12347.9,100.09200000000001,4.5,2456,16.9,101.745,3494.3,5.47,205.90400000000002,1.7570349719999998
5/1/2007,12342.7,100.1357,4.4,2464,16.6,101.86200000000001,3491.5,5.47,206.755,1.716805414
6/1/2007,12333.3,100.1295,4.6,2551,16.5,101.804,3499.4,5.79,207.234,1.72831679
7/1/2007,12358.8,100.1757,4.7,2502,17.2,102.03299999999999,3507.0,5.73,207.60299999999998,1.73844235
8/1/2007,12364.4,100.3027,4.6,2614,17.0,102.37299999999999,3537.7,5.79,207.667,1.8357600840000001
9/1/2007,12397.0,100.6868,4.7,2557,16.3,102.363,3535.1,5.74,208.547,1.8014588009999999
10/1/2007,12377.4,100.1968,4.7,2545,17.0,102.23700000000001,3530.8,5.66,209.19,1.768139286
11/1/2007,12370.3,100.7645,4.7,2645,17.3,102.499,3518.8,5.44,210.834,1.8776038290000001
12/1/2007,12421.5,100.7407,5.0,2718,16.6,102.41799999999999,3524.5,5.49,211.445,1.8746366330000002
1/1/2008,12443.3,100.4921,5.0,2554,17.5,102.31200000000001,3525.7,5.33,212.174,2.025007978
2/1/2008,12465.5,100.2213,4.9,2653,16.9,102.014,3558.8,5.53,212.687,2.074737798
3/1/2008,12494.5,99.9541,5.1,2823,16.5,102.194,3578.8,5.51,213.44799999999998,2.148920983
4/1/2008,12437.4,99.2345,5.0,2493,16.9,102.36200000000001,3582.6,5.55,213.942,2.074957253
5/1/2008,12567.0,98.7761,5.4,3278,16.6,102.40799999999999,3572.4,5.57,215.208,2.036268962
6/1/2008,12466.5,98.579,5.6,2753,17.1,102.26700000000001,3542.9,5.68,217.463,2.140540541
7/1/2008,12291.4,98.0964,5.8,2854,17.0,101.84700000000001,3538.3,5.67,219.016,2.2871216519999997
8/1/2008,12342.1,96.5934,6.1,3256,17.7,101.823,3545.0,5.64,218.69,2.2476790980000003
9/1/2008,12340.5,92.5289,6.1,2848,18.6,101.148,3577.8,5.65,218.877,2.3706807999999997
10/1/2008,12384.9,93.3148,6.5,3170,19.9,100.697,3658.5,6.28,216.995,2.962083677
11/1/2008,12446.5,92.12100000000001,6.8,3335,18.9,100.50299999999999,3751.6,6.12,213.153,3.2323941539999996
12/1/2008,12383.7,89.5075,7.3,3255,19.9,99.95100000000001,3868.1,5.05,211.398,3.235106431
1/1/2009,12252.7,87.5382,7.8,3524,19.8,100.37799999999999,3893.3,5.05,211.933,3.2359804989999996
2/1/2009,12119.2,86.9117,8.3,3450,20.2,99.992,3895.0,5.27,212.705,3.43131776
3/1/2009,12090.1,85.6157,8.7,3465,20.9,99.74799999999999,3931.2,5.5,212.495,3.5991177210000003
4/1/2009,12109.2,84.9483,9.0,3338,21.7,99.59,3919.8,5.39,212.709,3.147635049
5/1/2009,12277.9,84.0497,9.4,3246,22.4,99.639,3946.7,5.54,213.02200000000002,2.89705714
6/1/2009,12080.5,83.73200000000001,9.5,3114,23.9,99.53399999999999,3918.4,5.61,214.79,2.763140846
7/1/2009,12043.5,84.56700000000001,9.5,3137,25.1,99.861,3921.7,5.41,214.726,2.674303463
8/1/2009,12015.0,85.3735,9.6,2940,25.3,100.87799999999999,3902.3,5.26,215.445,2.42275988
9/1/2009,12028.2,85.9988,9.8,2841,26.6,99.837,3898.9,5.13,215.861,2.288066632
10/1/2009,11981.2,86.3075,10.0,3223,27.5,100.02600000000001,3900.1,5.15,216.50900000000001,2.19202118
11/1/2009,12009.1,86.6403,9.9,2816,28.9,100.012,3905.1,5.19,217.234,2.105256708
12/1/2009,12048.4,86.93,9.9,2879,29.7,100.506,3902.7,5.26,217.347,2.018227994
1/1/2010,12039.5,87.99,9.8,2921,30.3,100.353,3879.5,5.26,217.488,1.979683986
2/1/2010,12015.5,88.2232,9.8,2807,29.8,100.654,3907.1,5.35,217.28099999999998,2.026944312
3/1/2010,12043.4,88.8923,9.9,2769,31.6,101.148,3905.0,5.27,217.35299999999998,1.9018271780000002
4/1/2010,12133.3,89.2429,9.9,2725,33.3,101.277,3909.7,5.29,217.403,1.833539349
5/1/2010,12220.6,90.6351,9.6,2773,34.0,101.568,3942.0,4.96,217.29,1.955154984
6/1/2010,12231.9,90.8407,9.4,2683,34.5,101.76899999999999,3951.6,4.88,217.199,2.034411461
7/1/2010,12257.7,91.4132,9.4,2806,33.9,101.83200000000001,3949.3,4.72,217.605,2.0509970980000003
8/1/2010,12304.6,91.67299999999999,9.5,2671,33.7,102.314,3961.4,4.49,217.923,2.046697569
9/1/2010,12300.6,91.9146,9.5,2819,33.4,102.43799999999999,3972.6,4.53,218.275,1.9927277909999999
10/1/2010,12336.5,91.6296,9.4,2655,34.0,102.943,3981.4,4.68,219.035,1.9190608690000002
11/1/2010,12374.9,91.8108,9.8,2912,33.9,103.333,3983.7,4.87,219.59,1.8856331000000002
12/1/2010,12462.6,92.5893,9.3,2693,34.7,103.447,3983.7,5.02,220.472,1.8308055380000001
1/1/2011,12627.5,92.6124,9.2,2678,37.3,103.59700000000001,3986.2,5.04,221.148,1.7903458030000001
2/1/2011,12662.5,92.1015,9.0,2470,37.4,103.68700000000001,3994.1,5.22,221.90400000000002,1.7558334340000001
3/1/2011,12646.3,93.0194,9.0,2535,39.1,103.994,3993.6,5.13,223.044,1.796104225
4/1/2011,12615.0,92.5816,9.1,2789,38.7,103.943,3997.8,5.16,224.06,1.782437483
5/1/2011,12609.9,92.8754,9.0,2670,39.5,103.884,4009.6,4.96,224.86900000000003,1.796046257
6/1/2011,12669.3,93.0939,9.1,2940,39.8,104.07600000000001,4047.0,4.99,224.84099999999998,1.8907938380000002
7/1/2011,12727.1,93.6897,9.0,2635,40.6,104.369,4121.2,4.93,225.419,1.857846799
8/1/2011,12719.0,94.1465,9.0,2643,40.4,104.31200000000001,4199.4,4.37,226.082,2.100716268
9/1/2011,12686.1,94.2426,9.0,2754,40.4,104.579,4200.8,4.09,226.676,2.145023341
10/1/2011,12691.4,94.7279,8.8,2666,38.8,104.87299999999999,4212.1,3.98,226.81099999999998,2.120298427
11/1/2011,12676.9,94.8324,8.6,2557,40.2,104.736,4224.5,3.87,227.157,2.121078695
12/1/2011,12778.7,95.1997,8.5,2676,40.5,104.704,4242.2,3.93,227.145,2.125760062
1/1/2012,12877.8,96.015,8.3,2464,40.3,105.18299999999999,4265.4,3.85,227.75900000000001,2.055749486
2/1/2012,12953.0,96.375,8.3,2610,39.9,105.693,4274.5,3.85,228.285,1.99952187
3/1/2012,12982.7,96.0067,8.2,2710,39.3,105.594,4282.6,3.99,228.86599999999999,1.9687023119999998
4/1/2012,13004.9,96.7966,8.2,2628,39.3,105.795,4297.6,3.96,229.172,1.9960137430000002
5/1/2012,13006.4,97.1123,8.2,2552,39.5,105.835,4319.8,3.8,228.785,2.0873251969999997
6/1/2012,13029.5,97.1618,8.2,2750,40.1,105.834,4352.5,3.64,228.62599999999998,2.13981322
7/1/2012,13004.0,97.7061,8.2,2678,39.2,106.211,4387.8,3.4,228.584,2.113822334
8/1/2012,12990.4,97.1146,8.0,2790,39.4,106.182,4392.3,3.48,229.91099999999997,2.078212025
9/1/2012,13068.6,97.3865,7.8,2538,39.7,106.6,4405.2,3.49,231.104,2.049992379
10/1/2012,13147.3,97.3111,7.8,2623,39.9,106.542,4418.3,3.47,231.74099999999999,2.096460846
11/1/2012,13340.0,98.2597,7.7,2625,39.0,106.87100000000001,4454.6,3.5,231.202,2.201251097
12/1/2012,13714.8,98.3571,7.9,2745,37.8,107.11,4509.2,3.65,231.165,2.1971609169999997
1/1/2013,13005.5,98.4084,8.0,2757,35.5,107.544,4516.3,3.8,231.44400000000002,2.130280104
2/1/2013,13075.1,99.0438,7.7,2712,36.7,107.82700000000001,4488.5,3.9,232.803,2.104286379
3/1/2013,13125.8,99.488,7.5,2478,36.9,107.98700000000001,4529.6,3.93,232.245,2.070504182
4/1/2013,13161.6,99.3112,7.6,2502,36.5,108.056,4555.3,3.73,231.672,2.068928928
5/1/2013,13204.7,99.4162,7.5,2664,36.9,108.24799999999999,4563.6,3.89,231.99,2.005276938
6/1/2013,13226.7,99.6083,7.5,2679,35.9,108.478,4574.7,4.27,232.583,2.0552641819999997
7/1/2013,13205.3,99.4432,7.3,2507,37.1,108.564,4593.0,4.34,232.98,2.016364232
8/1/2013,13254.4,99.9987,7.2,2477,37.4,108.738,4607.5,4.54,233.41299999999998,2.037215559
9/1/2013,13292.9,100.7177,7.2,2609,37.2,109.09200000000001,4623.9,4.64,233.773,2.03891724
10/1/2013,13270.8,100.819,7.2,2798,35.5,109.432,4668.8,4.53,233.903,2.011399026
11/1/2013,13294.9,101.375,7.0,2420,36.8,109.99700000000001,4670.1,4.63,234.03799999999998,1.9508019630000002
12/1/2013,13266.9,101.5572,6.7,2323,36.8,109.954,4680.5,4.62,234.697,1.935523128
1/1/2014,13326.5,101.3061,6.6,2449,35.3,109.633,4694.3,4.49,235.128,1.942718965
2/1/2014,13394.1,102.2567,6.7,2388,36.9,110.023,4724.1,4.45,235.356,1.9711545519999998
3/1/2014,13456.8,103.1059,6.6,2477,35.2,110.728,4733.6,4.38,235.79,1.944170173
4/1/2014,13460.4,103.1885,6.2,2451,34.8,110.661,4748.3,4.24,236.24,1.963960678
5/1/2014,13472.7,103.6839,6.3,2553,34.3,110.75399999999999,4761.6,4.16,236.95,1.9577338340000001
6/1/2014,13497.4,104.105,6.1,2423,33.3,111.04899999999999,4773.9,4.25,237.34799999999998,1.919787991
7/1/2014,13528.2,104.4671,6.2,2583,32.5,111.15899999999999,4800.5,4.16,237.59599999999998,1.913232984
8/1/2014,13588.3,104.4514,6.1,2609,31.9,111.889,4820.2,4.08,237.40900000000002,1.943380932
9/1/2014,13605.1,105.186,5.9,2372,31.8,112.066,4831.7,4.11,237.62599999999998,1.9310366
10/1/2014,13646.5,105.1437,5.7,2455,32.9,112.49600000000001,4846.1,3.92,237.753,2.0031625
11/1/2014,13722.7,106.3086,5.8,2505,33.0,113.1,4878.2,3.92,237.067,1.9135238
12/1/2014,13799.8,106.221,5.6,2375,32.8,113.177,4922.3,3.79,236.28400000000002,1.9199034
1/1/2015,13909.8,105.7883,5.7,2383,32.3,113.367,4988.3,3.46,234.67700000000002,1.9671167
2/1/2015,13946.9,105.8932,5.5,2431,31.7,113.36399999999999,5028.5,3.61,235.18599999999998,1.9075261000000001
3/1/2015,13928.7,105.2161,5.5,2488,30.7,113.671,5024.9,3.64,235.74,1.9625476000000002
